,id,pid,ms_subclass,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,paved_drive_Y,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,bsmt_exposure_2.0,bsmt_exposure_3.0,bsmt_exposure_4.0,bsmtfin_type_1_BLQ,bsmtfin_type_1_GLQ,bsmtfin_type_1_LwQ,bsmtfin_type_1_Rec,bsmtfin_type_1_Unf,total_sq_ft
1731,78,531452020,120,55.0,7892,Pave,3,Lvl,3,Inside,2,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,None,0.0,2,2,4.0,3.0,0.0,Unf,0.0,918.0,918.0,2,Y,918,0,0,918,0.0,0.0,2,0,2,1,2,5,7,1,3.0,Attchd,1979.0,Unf,1.0,264.0,3.0,3.0,28,0,0,0,0,0,0,4,2010,99500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2782.0
1732,428,528108040,60,95.0,12350,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,None,0.0,3,2,5.0,3.0,986.0,Unf,0.0,379.0,1365.0,4,Y,1365,1325,0,2690,1.0,0.0,2,1,3,1,4,8,7,1,4.0,Attchd,2009.0,RFn,3.0,864.0,3.0,3.0,0,197,0,0,0,0,0,7,2009,398800,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5617.0
1733,1756,528280110,60,62.0,7917,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,None,0.0,2,2,4.0,3.0,0.0,Unf,0.0,953.0,953.0,4,Y,953,694,0,1647,0.0,0.0,2,1,3,1,2,7,7,1,3.0,Attchd,1999.0,RFn,2.0,460.0,3.0,3.0,0,40,0,0,0,0,0,8,2007,175000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3593.0
1734,1280,535456100,20,60.0,7200,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,825.0,825.0,2,Y,825,0,0,825,0.0,1.0,1,0,2,1,2,4,7,0,0.0,Attchd,1954.0,Unf,1.0,350.0,3.0,3.0,0,0,0,0,0,0,0,7,2008,109500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2475.0
1735,1928,535181030,20,0.0,12155,Pave,0,Lvl,3,Inside,2,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,None,0.0,2,2,4.0,3.0,1237.0,Unf,0.0,420.0,1657.0,3,Y,1657,0,0,1657,0.0,1.0,2,0,3,1,2,7,7,1,3.0,Attchd,1970.0,Unf,2.0,484.0,3.0,3.0,0,0,0,0,147,0,0,3,2007,163500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4971.0
1736,2671,903200050,30,0.0,7446,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,Wd Shng,None,0.0,2,2,3.0,3.0,266.0,Unf,0.0,522.0,788.0,2,Y,788,0,0,788,0.0,0.0,1,0,2,1,2,4,7,2,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,2006,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2364.0
1737,2501,533125120,60,105.0,11025,Pave,3,HLS,3,Inside,1,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,ImStucc,BrkFace,692.0,3,2,5.0,3.0,1118.0,Unf,0.0,216.0,1334.0,4,Y,1520,1306,0,2826,1.0,0.0,2,1,3,1,3,9,7,3,3.0,Attchd,1992.0,RFn,3.0,888.0,3.0,3.0,177,208,186,0,0,0,0,10,2006,334000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5879.0
1738,225,905106170,20,65.0,7832,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,None,0.0,2,2,3.0,3.0,775.0,Unf,0.0,89.0,864.0,4,Y,864,0,0,864,1.0,0.0,1,0,2,1,2,4,7,0,0.0,Detchd,1969.0,Unf,1.0,280.0,3.0,3.0,226,0,0,0,0,0,0,5,2010,137250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2818.0
1739,2317,527108010,60,134.0,19378,Pave,2,HLS,3,Corner,2,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,BrkFace,456.0,3,2,4.0,3.0,57.0,Unf,0.0,1335.0,1392.0,4,Y,1392,1070,0,2462,1.0,0.0,2,1,4,1,3,9,7,1,4.0,Attchd,2006.0,RFn,2.0,576.0,3.0,3.0,239,132,0,168,0,0,0,3,2006,320000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5617.0
1740,160,535401080,20,0.0,9830,Pave,2,Lvl,3,Corner,2,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,None,0.0,2,3,3.0,3.0,72.0,Rec,258.0,733.0,1063.0,4,Y,1287,0,0,1287,1.0,0.0,1,0,3,1,3,7,7,1,4.0,Detchd,1997.0,Fin,2.0,576.0,3.0,3.0,364,17,0,0,182,0,0,3,2010,162000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3794.0
1741,100,533213030,20,0.0,4403,Pave,1,Lvl,3,Inside,2,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,Stone,432.0,4,2,5.0,3.0,578.0,Unf,0.0,892.0,1470.0,4,Y,1478,0,0,1478,1.0,0.0,2,1,2,1,3,7,7,1,4.0,Attchd,2009.0,Fin,2.0,484.0,3.0,3.0,0,144,0,0,0,0,0,6,2010,222000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4562.0
1742,482,528250040,60,0.0,8174,Pave,2,Lvl,3,Inside,2,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,0.0,3,2,4.0,3.0,494.0,Unf,0.0,204.0,698.0,4,Y,698,644,0,1342,1.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,2003.0,Fin,2.0,393.0,3.0,3.0,100,56,0,0,0,0,0,5,2009,178000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2894.0
1743,177,902128170,30,60.0,7200,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,Stone,294.0,2,3,3.0,3.0,510.0,Unf,0.0,278.0,788.0,2,Y,804,0,0,804,1.0,0.0,1,0,2,1,3,4,7,2,4.0,Attchd,1940.0,Unf,1.0,240.0,3.0,3.0,0,0,154,0,0,0,0,2,2010,119000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2380.0
1744,1971,535477130,60,69.0,7590,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,BrkFace,288.0,2,2,3.0,3.0,540.0,Unf,0.0,324.0,864.0,2,Y,876,936,0,1812,0.0,0.0,2,0,4,1,2,8,7,1,3.0,Attchd,1962.0,RFn,1.0,264.0,3.0,3.0,0,168,0,0,0,0,0,7,2007,169500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3708.0
1745,484,528275070,60,0.0,8795,Pave,2,Lvl,3,Inside,2,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,None,0.0,3,2,4.0,3.0,300.0,Unf,0.0,652.0,952.0,4,Y,980,1276,0,2256,0.0,0.0,2,1,4,1,3,8,7,1,3.0,BuiltIn,2000.0,Fin,2.0,554.0,3.0,3.0,224,54,0,0,0,0,0,4,2009,236000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4438.0
1746,1561,911370490,120,44.0,3843,Pave,2,HLS,3,Inside,1,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CmentBd,Stone,186.0,4,2,5.0,3.0,1476.0,Unf,0.0,120.0,1596.0,4,Y,1648,0,0,1648,1.0,1.0,2,0,2,1,4,5,7,1,4.0,Attchd,2007.0,Fin,2.0,525.0,3.0,3.0,162,53,0,153,0,0,0,8,2008,294464,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5055.0
1747,992,526354070,60,85.0,11075,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,None,0.0,2,2,2.0,3.0,500.0,LwQ,276.0,176.0,952.0,2,Y,1092,1020,0,2112,0.0,0.0,2,1,4,1,2,9,7,2,4.0,Attchd,1969.0,Unf,2.0,576.0,3.0,3.0,280,0,0,0,0,0,0,6,2008,206900,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4296.0
1748,73,531367050,60,76.0,10142,Pave,2,Lvl,3,Inside,2,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,None,0.0,3,2,4.0,3.0,656.0,Unf,0.0,300.0,956.0,4,Y,956,1128,0,2084,1.0,0.0,2,1,4,1,3,8,7,0,0.0,BuiltIn,2004.0,RFn,2.0,618.0,3.0,3.0,0,45,0,0,0,0,0,1,2010,233000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4041.0
1749,2646,902110130,30,56.0,7741,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,2.0,143.0,Rec,72.0,817.0,1032.0,3,N,1032,0,0,1032,0.0,0.0,1,0,2,1,2,5,7,0,0.0,Detchd,1995.0,Unf,1.0,280.0,3.0,3.0,0,0,112,0,0,0,0,6,2006,108000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3096.0
1750,994,527106050,60,65.0,8139,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,BrkFace,119.0,2,2,4.0,3.0,476.0,Unf,0.0,204.0,680.0,3,Y,680,790,0,1470,0.0,0.0,2,1,3,1,2,7,7,1,3.0,BuiltIn,1995.0,Fin,2.0,420.0,3.0,3.0,192,49,0,0,0,0,0,10,2008,165000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3071.0
1751,2138,907200270,20,45.0,8982,Pave,2,Lvl,3,CulDSac,2,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CmentBd,None,0.0,2,2,4.0,3.0,539.0,Unf,0.0,501.0,1040.0,2,Y,1040,0,0,1040,0.0,0.0,1,1,3,1,2,5,7,0,0.0,Detchd,1977.0,Unf,2.0,748.0,3.0,3.0,0,0,0,0,0,0,0,1,2007,134900,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3120.0
1752,2013,903231050,45,51.0,6120,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,None,0.0,3,2,3.0,3.0,0.0,Unf,0.0,884.0,884.0,4,Y,884,0,0,884,0.0,0.0,1,0,2,1,2,5,7,0,0.0,Detchd,1939.0,Unf,1.0,240.0,3.0,3.0,0,0,136,0,0,0,0,7,2007,113000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2652.0
1753,2126,907135080,20,70.0,16561,Pave,1,Low,3,Inside,1,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,None,0.0,2,2,4.0,3.0,549.0,Unf,0.0,548.0,1097.0,4,Y,1097,0,0,1097,1.0,0.0,1,1,3,1,2,6,7,0,0.0,Attchd,1996.0,Unf,1.0,242.0,3.0,3.0,306,0,0,0,0,0,0,7,2007,147900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3597.0
1754,898,908229020,30,56.0,4060,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,None,0.0,2,2,2.0,3.0,0.0,Unf,0.0,864.0,864.0,4,Y,864,0,0,864,0.0,0.0,1,0,2,1,2,4,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,96,0,0,0,0,0,7,2009,99900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2688.0
1755,1048,527453160,160,24.0,2308,Pave,3,Lvl,3,FR2,2,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Brk Cmn,None,0.0,2,2,4.0,3.0,286.0,LwQ,294.0,275.0,855.0,3,Y,855,601,0,1456,0.0,0.0,2,1,4,1,2,7,7,0,0.0,Attchd,1975.0,RFn,2.0,460.0,3.0,3.0,0,0,0,0,0,0,0,5,2008,143000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3166.0
1756,2676,903231070,50,52.0,6240,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,816.0,816.0,2,Y,816,0,360,1176,0.0,0.0,1,0,3,1,2,6,7,1,4.0,Detchd,1985.0,Unf,2.0,528.0,3.0,3.0,112,0,0,0,0,0,400,9,2006,114500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2920.0
1757,2498,532378220,20,0.0,8789,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,None,0.0,2,2,3.0,3.0,659.0,Unf,0.0,253.0,912.0,2,Y,941,0,0,941,0.0,0.0,1,0,3,1,2,6,7,1,1.0,Attchd,1967.0,Unf,1.0,288.0,3.0,3.0,64,0,0,0,0,0,0,6,2006,129200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2829.0
1758,1560,911370410,120,64.0,5587,Pave,2,HLS,3,Inside,1,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CmentBd,Stone,186.0,4,2,5.0,3.0,1480.0,Unf,0.0,120.0,1600.0,4,Y,1652,0,0,1652,1.0,1.0,2,0,2,1,3,5,7,1,4.0,Attchd,2008.0,Fin,2.0,482.0,3.0,3.0,162,53,0,153,0,0,0,11,2008,392500,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5067.0
1759,296,909427230,70,66.0,9042,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CmentBd,None,0.0,4,3,3.0,4.0,275.0,Unf,0.0,877.0,1152.0,4,Y,1188,1152,0,2340,0.0,0.0,2,0,4,1,3,9,7,2,4.0,Attchd,1941.0,RFn,1.0,252.0,3.0,3.0,0,60,0,0,0,0,2500,5,2010,266500,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4704.0
1760,354,527161040,80,57.0,8923,Pave,2,Lvl,3,Inside,2,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,None,0.0,3,2,4.0,3.0,189.0,Unf,0.0,195.0,384.0,3,Y,751,631,0,1382,0.0,0.0,2,1,3,1,2,7,7,1,3.0,BuiltIn,1998.0,Fin,2.0,396.0,3.0,3.0,256,0,0,0,0,0,0,2,2009,177500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2406.0
1761,970,923201100,20,75.0,12518,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,BrkFace,182.0,2,2,3.0,3.0,532.0,Unf,0.0,476.0,1008.0,3,Y,1008,0,0,1008,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1968.0,Unf,1.0,384.0,3.0,3.0,144,0,0,0,0,0,0,4,2009,139500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3168.0
1762,884,907420040,60,85.0,11069,Pave,3,Lvl,3,Corner,2,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,None,0.0,3,2,4.0,3.0,0.0,Unf,0.0,608.0,608.0,4,Y,608,788,0,1396,0.0,0.0,2,1,3,1,3,6,7,1,4.0,BuiltIn,2007.0,Fin,2.0,440.0,3.0,3.0,100,36,0,0,0,0,0,7,2009,170000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2748.0
